Id,Predicted
290,joy
291,non-neutral
292,neutral
293,neutral
294,neutral
295,neutral
296,non-neutral
297,sadness
298,neutral
299,neutral
300,neutral
301,sadness
302,neutral
303,neutral
304,neutral
305,surprise
306,surprise
307,anger
308,sadness
309,neutral
310,neutral
311,joy
312,sadness
313,non-neutral
314,non-neutral
315,neutral
316,non-neutral
317,neutral
318,surprise
319,neutral
320,neutral
321,surprise
322,surprise
323,neutral
324,non-neutral
325,joy
326,anger
327,neutral
328,neutral
329,non-neutral
330,neutral
331,non-neutral
332,non-neutral
333,surprise
334,neutral
335,non-neutral
336,sadness
337,neutral
338,surprise
339,neutral
340,surprise
341,surprise
342,neutral
343,surprise
344,joy
345,joy
346,joy
347,joy
348,neutral
349,non-neutral
350,non-neutral
351,non-neutral
352,non-neutral
353,surprise
354,neutral
355,neutral
356,non-neutral
357,surprise
358,non-neutral
359,neutral
360,neutral
361,neutral
362,neutral
363,joy
364,neutral
365,neutral
366,surprise
367,neutral
368,neutral
369,non-neutral
370,non-neutral
371,sadness
372,joy
373,neutral
374,neutral
375,neutral
376,joy
377,neutral
378,joy
379,joy
380,joy
381,neutral
382,neutral
383,joy
384,joy
385,non-neutral
386,surprise
387,neutral
388,neutral
389,neutral
390,neutral
391,neutral
392,surprise
393,non-neutral
394,non-neutral
395,non-neutral
396,non-neutral
397,neutral
398,non-neutral
399,surprise
400,non-neutral
401,joy
402,sadness
403,anger
404,joy
405,non-neutral
406,anger
407,non-neutral
408,surprise
409,anger
410,anger
411,non-neutral
412,joy
413,joy
414,neutral
415,non-neutral
416,sadness
417,sadness
418,neutral
419,non-neutral
420,neutral
421,neutral
422,neutral
423,surprise
424,neutral
425,neutral
426,anger
427,anger
428,anger
429,neutral
430,neutral
431,non-neutral
432,neutral
433,neutral
434,neutral
435,neutral
436,neutral
437,neutral
438,neutral
439,neutral
440,neutral
441,neutral
442,neutral
443,neutral
444,non-neutral
445,joy
446,non-neutral
447,neutral
448,non-neutral
449,joy
450,neutral
451,non-neutral
452,neutral
453,neutral
454,sadness
455,surprise
456,neutral
457,sadness
458,neutral
459,joy
460,joy
461,non-neutral
462,neutral
463,non-neutral
464,joy
465,non-neutral
466,sadness
467,sadness
468,neutral
469,neutral
470,neutral
471,neutral
472,surprise
473,joy
474,neutral
475,neutral
476,non-neutral
477,joy
478,anger
479,non-neutral
480,surprise
481,anger
482,neutral
483,non-neutral
484,joy
485,neutral
486,neutral
487,non-neutral
488,joy
489,neutral
490,neutral
491,non-neutral
492,surprise
493,anger
494,non-neutral
495,non-neutral
496,joy
497,non-neutral
498,joy
499,non-neutral
500,non-neutral
501,joy
502,non-neutral
503,neutral
504,neutral
505,surprise
506,non-neutral
507,neutral
508,non-neutral
509,neutral
510,joy
511,neutral
512,joy
513,joy
514,non-neutral
515,surprise
516,non-neutral
517,joy
518,surprise
519,neutral
520,joy
521,surprise
522,neutral
523,neutral
524,neutral
525,neutral
526,non-neutral
527,non-neutral
528,neutral
529,neutral
530,joy
531,joy
532,neutral
533,neutral
534,joy
535,joy
536,neutral
537,neutral
538,non-neutral
539,neutral
540,non-neutral
541,anger
542,non-neutral
543,non-neutral
544,joy
545,neutral
546,non-neutral
547,joy
548,neutral
549,joy
550,neutral
551,non-neutral
552,joy
553,joy
554,joy
555,anger
556,non-neutral
557,surprise
558,anger
559,neutral
560,anger
561,neutral
562,surprise
563,joy
564,non-neutral
565,anger
566,joy
567,surprise
568,neutral
569,joy
570,non-neutral
571,neutral
572,non-neutral
573,joy
574,surprise
575,neutral
576,surprise
577,neutral
578,surprise
579,surprise
580,neutral
581,neutral
582,joy
583,joy
584,neutral
585,neutral
586,surprise
587,non-neutral
588,neutral
589,neutral
590,non-neutral
591,surprise
592,surprise
593,surprise
594,non-neutral
595,non-neutral
596,surprise
597,joy
598,anger
599,anger
600,non-neutral
601,non-neutral
602,neutral
603,joy
604,neutral
605,non-neutral
606,sadness
607,non-neutral
608,neutral
609,sadness
610,neutral
611,sadness
612,anger
613,neutral
614,surprise
615,neutral
616,non-neutral
617,neutral
618,surprise
619,non-neutral
620,neutral
621,joy
622,surprise
623,surprise
624,neutral
625,non-neutral
626,neutral
627,neutral
628,joy
629,neutral
630,neutral
631,neutral
632,non-neutral
633,non-neutral
634,anger
635,neutral
636,neutral
637,neutral
638,neutral
639,joy
640,neutral
641,non-neutral
642,surprise
643,non-neutral
644,non-neutral
645,non-neutral
646,neutral
647,joy
648,joy
649,sadness
650,neutral
651,joy
652,surprise
653,neutral
654,joy
655,sadness
656,surprise
657,neutral
658,joy
659,joy
660,neutral
661,surprise
662,anger
663,neutral
664,anger
665,non-neutral
666,joy
667,joy
668,joy
669,surprise
670,surprise
671,joy
672,neutral
673,neutral
674,neutral
675,non-neutral
676,anger
677,neutral
678,non-neutral
679,non-neutral
680,surprise
681,non-neutral
682,surprise
683,surprise
684,surprise
685,surprise
686,surprise
687,sadness
688,non-neutral
689,non-neutral
690,neutral
691,neutral
692,non-neutral
693,surprise
694,non-neutral
695,neutral
696,non-neutral
697,non-neutral
698,surprise
699,joy
700,neutral
701,non-neutral
702,joy
703,non-neutral
704,neutral
705,surprise
706,non-neutral
707,neutral
708,joy
709,non-neutral
710,non-neutral
711,non-neutral
712,non-neutral
713,neutral
714,surprise
715,non-neutral
716,non-neutral
717,neutral
718,joy
719,non-neutral
720,surprise
721,non-neutral
722,surprise
723,neutral
724,non-neutral
725,surprise
726,sadness
727,surprise
728,sadness
729,sadness
730,anger
731,neutral
732,neutral
733,non-neutral
734,surprise
735,neutral
736,neutral
737,neutral
738,neutral
739,non-neutral
740,neutral
741,neutral
742,neutral
743,joy
744,joy
745,neutral
746,surprise
747,anger
748,surprise
749,neutral
750,surprise
751,non-neutral
752,neutral
753,non-neutral
754,sadness
755,neutral
756,neutral
757,neutral
758,neutral
759,anger
760,neutral
761,non-neutral
762,joy
763,neutral
764,neutral
765,neutral
766,neutral
767,joy
768,neutral
769,joy
770,joy
771,surprise
772,non-neutral
773,neutral
774,non-neutral
775,anger
776,non-neutral
777,non-neutral
778,neutral
779,anger
780,non-neutral
781,joy
782,non-neutral
783,joy
784,sadness
785,joy
786,anger
787,surprise
788,anger
789,surprise
790,neutral
791,anger
792,non-neutral
793,anger
794,anger
795,joy
796,non-neutral
797,neutral
798,surprise
799,neutral
800,neutral
801,neutral
802,sadness
803,anger
804,non-neutral
805,non-neutral
806,neutral
807,joy
808,non-neutral
809,anger
810,neutral
811,neutral
812,anger
813,non-neutral
814,neutral
815,neutral
816,neutral
817,joy
818,neutral
819,non-neutral
820,neutral
821,neutral
822,anger
823,neutral
824,joy
825,non-neutral
826,joy
827,joy
828,joy
829,joy
830,joy
831,sadness
832,neutral
833,neutral
834,surprise
835,non-neutral
836,sadness
837,sadness
838,non-neutral
839,neutral
840,non-neutral
841,neutral
842,non-neutral
843,joy
844,joy
845,neutral
846,non-neutral
847,surprise
848,neutral
849,neutral
850,joy
851,joy
852,joy
853,neutral
854,neutral
855,joy
856,joy
857,neutral
858,joy
859,joy
860,joy
861,non-neutral
862,non-neutral
863,neutral
864,non-neutral
865,anger
866,neutral
867,non-neutral
868,neutral
869,neutral
870,surprise
871,surprise
872,neutral
873,non-neutral
874,non-neutral
875,surprise
876,non-neutral
877,surprise
878,surprise
879,non-neutral
880,sadness
881,surprise
882,neutral
883,joy
884,neutral
885,joy
886,neutral
887,joy
888,neutral
889,sadness
890,neutral
891,joy
892,joy
893,neutral
894,neutral
895,surprise
896,non-neutral
897,surprise
898,neutral
899,neutral
900,neutral
901,neutral
902,joy
903,surprise
904,joy
905,surprise
906,surprise
907,surprise
908,anger
909,neutral
910,non-neutral
911,non-neutral
912,non-neutral
913,non-neutral
914,joy
915,non-neutral
916,joy
917,surprise
918,surprise
919,non-neutral
920,neutral
921,surprise
922,non-neutral
923,surprise
924,non-neutral
925,surprise
926,anger
927,non-neutral
928,neutral
929,neutral
930,neutral
931,surprise
932,surprise
933,non-neutral
934,joy
935,surprise
936,non-neutral
937,surprise
938,neutral
939,surprise
940,neutral
941,sadness
942,neutral
943,anger
944,sadness
945,sadness
946,non-neutral
947,non-neutral
948,surprise
949,non-neutral
950,surprise
951,non-neutral
952,surprise
953,surprise
954,neutral
955,neutral
956,non-neutral
957,neutral
958,sadness
959,sadness
960,neutral
961,neutral
962,surprise
963,neutral
964,neutral
965,non-neutral
966,surprise
967,surprise
968,surprise
969,joy
970,joy
971,joy
972,non-neutral
973,neutral
974,neutral
975,non-neutral
976,non-neutral
977,neutral
978,neutral
979,neutral
980,non-neutral
981,non-neutral
982,anger
983,neutral
984,surprise
985,anger
986,neutral
987,neutral
988,neutral
989,neutral
990,non-neutral
991,joy
992,non-neutral
993,neutral
994,neutral
995,non-neutral
996,sadness
997,surprise
998,neutral
999,neutral
1000,non-neutral
1001,non-neutral
1002,surprise
1003,non-neutral
1004,joy
1005,neutral
1006,neutral
1007,neutral
1008,surprise
1009,non-neutral
1010,neutral
1011,non-neutral
1012,joy
1013,surprise
1014,surprise
1015,joy
1016,non-neutral
1017,surprise
1018,neutral
1019,surprise
1020,non-neutral
1021,non-neutral
1022,neutral
1023,neutral
1024,neutral
1025,neutral
1026,non-neutral
1027,neutral
1028,non-neutral
1029,joy
1030,neutral
1031,neutral
1032,sadness
1033,surprise
1034,neutral
1035,joy
1036,joy
1037,neutral
1038,neutral
1039,sadness
1040,joy
1041,neutral
1042,neutral
1043,neutral
1044,joy
1045,surprise
1046,surprise
1047,non-neutral
1048,surprise
1049,surprise
1050,neutral
1051,non-neutral
1052,surprise
1053,neutral
1054,non-neutral
1055,joy
1056,non-neutral
1057,non-neutral
1058,anger
1059,non-neutral
1060,neutral
1061,anger
1062,non-neutral
1063,neutral
1064,joy
1065,non-neutral
1066,joy
1067,neutral
1068,neutral
1069,non-neutral
1070,surprise
1071,surprise
1072,surprise
1073,non-neutral
1074,surprise
1075,surprise
1076,surprise
1077,joy
1078,non-neutral
1079,non-neutral
1080,sadness
1081,neutral
1082,neutral
1083,non-neutral
1084,non-neutral
1085,surprise
1086,neutral
1087,neutral
1088,non-neutral
1089,neutral
1090,neutral
1091,neutral
1092,joy
1093,neutral
1094,surprise
1095,neutral
1096,neutral
1097,neutral
1098,neutral
1099,non-neutral
1100,non-neutral
1101,neutral
1102,neutral
1103,neutral
1104,neutral
1105,neutral
1106,neutral
1107,neutral
1108,non-neutral
1109,neutral
1110,non-neutral
1111,sadness
1112,surprise
1113,non-neutral
1114,surprise
1115,surprise
1116,non-neutral
1117,non-neutral
1118,neutral
1119,neutral
1120,neutral
1121,neutral
1122,neutral
1123,neutral
1124,neutral
1125,neutral
1126,non-neutral
1127,joy
1128,neutral
1129,neutral
1130,sadness
1131,non-neutral
1132,joy
1133,non-neutral
1134,joy
1135,non-neutral
1136,surprise
1137,joy
1138,anger
1139,joy
1140,neutral
1141,neutral
1142,neutral
1143,neutral
1144,neutral
1145,neutral
1146,neutral
1147,surprise
1148,non-neutral
1149,surprise
1150,non-neutral
1151,non-neutral
1152,surprise
1153,neutral
1154,neutral
1155,joy
1156,joy
1157,anger
1158,anger
1159,anger
1160,neutral
1161,neutral
1162,anger
1163,non-neutral
1164,sadness
1165,non-neutral
1166,surprise
1167,neutral
1168,anger
1169,surprise
1170,non-neutral
1171,non-neutral
1172,anger
1173,neutral
1174,non-neutral
1175,neutral
1176,non-neutral
1177,neutral
1178,joy
1179,surprise
1180,non-neutral
1181,surprise
1182,sadness
1183,surprise
1184,non-neutral
1185,neutral
1186,surprise
1187,neutral
1188,anger
1189,surprise
1190,surprise
1191,surprise
1192,non-neutral
1193,surprise
1194,joy
1195,neutral
1196,non-neutral
1197,neutral
1198,neutral
1199,neutral
1200,non-neutral
1201,non-neutral
1202,joy
1203,neutral
1204,non-neutral
1205,joy
1206,surprise
1207,non-neutral
1208,joy
1209,neutral
1210,neutral
1211,joy
1212,neutral
1213,joy
1214,non-neutral
1215,neutral
1216,joy
1217,joy
1218,anger
1219,neutral
1220,joy
1221,non-neutral
1222,surprise
1223,neutral
1224,surprise
1225,joy
1226,non-neutral
1227,joy
1228,sadness
1229,neutral
1230,neutral
1231,neutral
1232,non-neutral
1233,anger
1234,joy
1235,non-neutral
1236,surprise
1237,joy
1238,neutral
1239,joy
1240,joy
1241,neutral
1242,sadness
1243,sadness
1244,neutral
1245,anger
1246,surprise
1247,surprise
1248,surprise
1249,anger
1250,surprise
1251,neutral
1252,surprise
1253,surprise
1254,non-neutral
1255,non-neutral
1256,surprise
1257,neutral
1258,non-neutral
1259,neutral
1260,neutral
1261,non-neutral
1262,non-neutral
1263,joy
1264,joy
1265,joy
1266,surprise
1267,neutral
1268,surprise
1269,surprise
1270,neutral
1271,neutral
1272,neutral
1273,joy
1274,joy
1275,neutral
1276,joy
1277,neutral
1278,non-neutral
1279,surprise
1280,neutral
1281,surprise
1282,neutral
1283,surprise
1284,non-neutral
1285,non-neutral
1286,joy
1287,surprise
1288,neutral
1289,joy
1290,surprise
1291,sadness
1292,surprise
1293,neutral
1294,surprise
1295,surprise
1296,sadness
1297,non-neutral
1298,surprise
1299,neutral
1300,non-neutral
1301,joy
1302,neutral
1303,joy
1304,neutral
1305,joy
1306,neutral
1307,surprise
1308,non-neutral
1309,surprise
1310,surprise
1311,non-neutral
1312,anger
1313,joy
1314,surprise
1315,joy
1316,surprise
1317,joy
1318,non-neutral
1319,surprise
1320,non-neutral
1321,joy
1322,non-neutral
1323,neutral
1324,non-neutral
1325,sadness
1326,non-neutral
1327,non-neutral
1328,surprise
1329,neutral
1330,non-neutral
1331,neutral
1332,neutral
1333,neutral
1334,sadness
1335,joy
1336,surprise
1337,non-neutral
1338,neutral
1339,surprise
1340,surprise
1341,non-neutral
1342,non-neutral
1343,surprise
1344,sadness
1345,joy
1346,surprise
1347,surprise
1348,surprise
1349,anger
1350,non-neutral
1351,non-neutral
1352,neutral
1353,non-neutral
1354,neutral
1355,neutral
1356,neutral
1357,neutral
1358,non-neutral
1359,neutral
1360,surprise
1361,non-neutral
1362,sadness
1363,neutral
1364,non-neutral
1365,neutral
1366,neutral
1367,neutral
1368,neutral
1369,non-neutral
1370,neutral
1371,surprise
1372,neutral
1373,neutral
1374,neutral
1375,joy
1376,surprise
1377,joy
1378,non-neutral
1379,sadness
1380,surprise
1381,neutral
1382,non-neutral
1383,surprise
1384,surprise
1385,neutral
1386,neutral
1387,non-neutral
1388,surprise
1389,non-neutral
1390,sadness
1391,anger
1392,non-neutral
1393,anger
1394,non-neutral
1395,neutral
1396,neutral
1397,non-neutral
1398,neutral
1399,neutral
1400,non-neutral
1401,neutral
1402,surprise
1403,non-neutral
1404,surprise
1405,joy
1406,joy
1407,non-neutral
1408,non-neutral
1409,surprise
1410,non-neutral
1411,joy
1412,surprise
1413,surprise
1414,surprise
1415,joy
1416,anger
1417,surprise
1418,sadness
1419,surprise
1420,non-neutral
1421,surprise
1422,non-neutral
1423,neutral
1424,surprise
1425,non-neutral
1426,surprise
1427,non-neutral
1428,sadness
1429,joy
1430,neutral
1431,non-neutral
1432,neutral
1433,joy
1434,surprise
1435,neutral
1436,non-neutral
1437,neutral
1438,surprise
1439,joy
1440,joy
1441,joy
1442,joy
1443,neutral
1444,non-neutral
1445,surprise
1446,non-neutral
1447,neutral
1448,neutral
1449,neutral
1450,neutral
1451,neutral
1452,neutral
1453,non-neutral
1454,neutral
1455,surprise
1456,neutral
1457,surprise
1458,neutral
1459,non-neutral
1460,surprise
1461,non-neutral
1462,non-neutral
1463,anger
1464,anger
1465,non-neutral
1466,neutral
1467,surprise
1468,surprise
1469,surprise
1470,neutral
1471,neutral
1472,joy
1473,joy
1474,neutral
1475,non-neutral
1476,neutral
1477,neutral
1478,neutral
1479,non-neutral
1480,neutral
1481,neutral
1482,non-neutral
1483,non-neutral
1484,non-neutral
1485,non-neutral
1486,neutral
1487,joy
1488,neutral
1489,surprise
1490,surprise
1491,surprise
1492,anger
1493,surprise
1494,non-neutral
1495,non-neutral
1496,surprise
1497,surprise
1498,joy
1499,surprise
1500,joy
1501,surprise
1502,non-neutral
1503,neutral
1504,neutral
1505,neutral
1506,non-neutral
1507,neutral
1508,non-neutral
1509,neutral
1510,non-neutral
1511,neutral
1512,joy
1513,neutral
1514,neutral
1515,neutral
1516,neutral
1517,anger
1518,surprise
1519,non-neutral
1520,surprise
1521,surprise
1522,non-neutral
1523,sadness
1524,neutral
1525,non-neutral
1526,anger
1527,neutral
1528,non-neutral
1529,neutral
1530,neutral
1531,non-neutral
1532,joy
1533,non-neutral
1534,non-neutral
1535,non-neutral
1536,neutral
1537,joy
1538,joy
1539,neutral
1540,neutral
1541,surprise
1542,joy
1543,neutral
1544,non-neutral
1545,surprise
1546,non-neutral
1547,surprise
1548,neutral
1549,neutral
1550,anger
1551,non-neutral
1552,non-neutral
1553,non-neutral
1554,surprise
1555,anger
1556,non-neutral
1557,surprise
1558,non-neutral
1559,surprise
1560,joy
1561,neutral
1562,non-neutral
1563,neutral
1564,neutral
1565,neutral
1566,neutral
1567,neutral
1568,neutral
1569,non-neutral
1570,neutral
1571,non-neutral
1572,neutral
1573,neutral
1574,non-neutral
1575,surprise
1576,neutral
1577,neutral
1578,neutral
1579,anger
1580,joy
1581,neutral
1582,non-neutral
1583,surprise
1584,joy
1585,joy
1586,joy
1587,joy
1588,neutral
1589,non-neutral
1590,neutral
1591,joy
1592,neutral
1593,non-neutral
1594,non-neutral
1595,surprise
1596,neutral
1597,surprise
1598,neutral
1599,non-neutral
1600,neutral
1601,non-neutral
1602,neutral
1603,neutral
1604,joy
1605,neutral
1606,neutral
1607,joy
1608,neutral
1609,neutral
1610,neutral
1611,surprise
1612,neutral
1613,non-neutral
1614,non-neutral
1615,non-neutral
1616,non-neutral
1617,sadness
1618,non-neutral
1619,joy
1620,neutral
1621,neutral
1622,joy
