Id,Predicted
602,neutral
603,joy
604,neutral
605,surprise
606,non-neutral
607,non-neutral
608,neutral
609,non-neutral
610,neutral
611,non-neutral
612,neutral
613,neutral
614,non-neutral
615,non-neutral
616,neutral
617,non-neutral
618,neutral
619,non-neutral
620,neutral
621,neutral
622,neutral
623,neutral
624,neutral
625,neutral
626,neutral
627,joy
628,joy
629,joy
630,neutral
631,neutral
632,neutral
633,neutral
634,neutral
635,neutral
636,neutral
637,neutral
638,joy
639,neutral
640,neutral
641,surprise
642,neutral
643,neutral
644,neutral
645,neutral
646,neutral
647,joy
648,neutral
649,neutral
650,neutral
651,neutral
652,non-neutral
653,neutral
654,joy
655,joy
656,neutral
657,neutral
658,neutral
659,neutral
660,neutral
661,neutral
662,neutral
663,neutral
664,neutral
665,neutral
666,neutral
667,neutral
668,neutral
669,surprise
670,neutral
671,non-neutral
672,neutral
673,neutral
674,neutral
675,non-neutral
676,non-neutral
677,neutral
678,neutral
679,neutral
680,non-neutral
681,neutral
682,neutral
683,surprise
684,neutral
685,surprise
686,neutral
687,neutral
688,surprise
689,neutral
690,neutral
691,neutral
692,neutral
693,neutral
694,neutral
695,neutral
696,neutral
697,neutral
698,neutral
699,neutral
700,neutral
701,neutral
702,joy
703,neutral
704,neutral
705,neutral
706,neutral
707,neutral
708,neutral
709,neutral
710,non-neutral
711,neutral
712,neutral
713,neutral
714,neutral
715,non-neutral
716,neutral
717,neutral
718,neutral
719,neutral
720,neutral
721,neutral
722,neutral
723,neutral
724,surprise
725,surprise
726,surprise
727,neutral
728,surprise
729,non-neutral
730,neutral
731,neutral
732,non-neutral
733,joy
734,non-neutral
735,neutral
736,neutral
737,neutral
738,neutral
739,non-neutral
740,neutral
741,neutral
742,neutral
743,joy
744,joy
745,neutral
746,neutral
747,neutral
748,surprise
749,non-neutral
750,surprise
751,non-neutral
752,neutral
753,neutral
754,non-neutral
755,neutral
756,neutral
757,neutral
758,surprise
759,non-neutral
760,neutral
761,neutral
762,joy
763,neutral
764,neutral
765,neutral
766,neutral
767,neutral
768,neutral
769,neutral
770,neutral
771,non-neutral
772,non-neutral
773,surprise
774,non-neutral
775,neutral
776,neutral
777,neutral
778,neutral
779,neutral
780,neutral
781,surprise
782,neutral
783,neutral
784,neutral
785,neutral
786,joy
787,surprise
788,neutral
789,neutral
790,neutral
791,neutral
792,neutral
793,neutral
794,neutral
795,joy
796,neutral
797,neutral
798,neutral
799,neutral
800,surprise
801,neutral
802,joy
803,non-neutral
804,non-neutral
805,neutral
806,neutral
807,neutral
808,non-neutral
809,neutral
810,neutral
811,neutral
812,non-neutral
813,non-neutral
814,neutral
815,neutral
816,surprise
817,neutral
818,neutral
819,neutral
820,neutral
821,neutral
822,neutral
823,neutral
824,neutral
825,neutral
826,neutral
827,neutral
828,neutral
829,neutral
830,joy
831,neutral
832,neutral
833,neutral
834,neutral
835,non-neutral
836,non-neutral
837,joy
838,neutral
839,neutral
840,neutral
841,neutral
842,neutral
843,neutral
844,neutral
845,neutral
846,neutral
847,joy
848,neutral
849,neutral
850,neutral
851,neutral
852,neutral
853,neutral
854,neutral
855,neutral
856,neutral
857,neutral
858,neutral
859,neutral
860,neutral
861,neutral
862,neutral
863,surprise
864,neutral
865,neutral
866,neutral
867,joy
868,neutral
869,neutral
870,surprise
871,surprise
872,surprise
873,non-neutral
874,neutral
875,surprise
876,non-neutral
877,surprise
878,surprise
879,neutral
880,non-neutral
881,surprise
882,neutral
883,neutral
884,neutral
885,neutral
886,neutral
887,neutral
888,neutral
889,neutral
890,neutral
891,neutral
892,neutral
893,neutral
894,neutral
895,surprise
896,neutral
897,neutral
898,neutral
899,neutral
900,neutral
901,neutral
902,neutral
903,neutral
904,neutral
905,surprise
906,neutral
907,surprise
908,surprise
909,neutral
910,neutral
911,neutral
912,neutral
913,non-neutral
914,neutral
915,neutral
916,joy
917,surprise
918,surprise
919,neutral
920,neutral
921,surprise
922,non-neutral
923,neutral
924,neutral
925,neutral
926,neutral
927,neutral
928,neutral
929,neutral
930,neutral
931,joy
932,neutral
933,neutral
934,joy
935,surprise
936,neutral
937,neutral
938,neutral
939,surprise
940,neutral
941,non-neutral
942,neutral
943,neutral
944,neutral
945,neutral
946,neutral
947,surprise
948,surprise
949,non-neutral
950,neutral
951,neutral
952,non-neutral
953,surprise
954,neutral
955,neutral
956,neutral
957,surprise
958,neutral
959,neutral
960,neutral
961,neutral
962,surprise
963,neutral
964,neutral
965,joy
966,surprise
967,surprise
968,neutral
969,joy
970,joy
971,neutral
972,non-neutral
973,neutral
974,neutral
975,neutral
976,joy
977,surprise
978,neutral
979,neutral
980,neutral
981,surprise
982,surprise
983,neutral
984,neutral
985,surprise
986,neutral
987,neutral
988,neutral
989,neutral
990,joy
991,neutral
992,neutral
993,neutral
994,neutral
995,non-neutral
996,non-neutral
997,surprise
998,neutral
999,neutral
1000,neutral
1001,neutral
1002,surprise
1003,neutral
1004,joy
1005,neutral
1006,neutral
1007,neutral
1008,non-neutral
1009,neutral
1010,neutral
1011,neutral
1012,neutral
1013,surprise
1014,neutral
1015,neutral
1016,neutral
1017,surprise
1018,neutral
1019,surprise
1020,neutral
1021,neutral
1022,neutral
1023,neutral
1024,surprise
1025,neutral
1026,neutral
1027,neutral
1028,neutral
1029,neutral
1030,joy
1031,neutral
1032,surprise
1033,neutral
1034,neutral
1035,neutral
1036,joy
1037,neutral
1038,neutral
1039,non-neutral
1040,neutral
1041,neutral
1042,neutral
1043,neutral
1044,non-neutral
1045,non-neutral
1046,surprise
1047,non-neutral
1048,non-neutral
1049,non-neutral
1050,neutral
1051,surprise
1052,non-neutral
1053,non-neutral
1054,neutral
1055,non-neutral
1056,neutral
1057,neutral
1058,non-neutral
1059,non-neutral
1060,neutral
1061,neutral
1062,neutral
1063,neutral
1064,joy
1065,neutral
1066,joy
1067,surprise
1068,neutral
1069,neutral
1070,surprise
1071,surprise
1072,neutral
1073,neutral
1074,neutral
1075,surprise
1076,neutral
1077,neutral
1078,joy
1079,neutral
1080,non-neutral
1081,neutral
1082,neutral
1083,surprise
1084,non-neutral
1085,surprise
1086,neutral
1087,non-neutral
1088,neutral
1089,non-neutral
1090,neutral
1091,neutral
1092,non-neutral
1093,neutral
1094,neutral
1095,non-neutral
1096,neutral
1097,neutral
1098,joy
1099,non-neutral
1100,non-neutral
1101,neutral
1102,neutral
1103,neutral
1104,neutral
1105,neutral
1106,neutral
1107,neutral
1108,non-neutral
1109,neutral
1110,neutral
1111,joy
1112,surprise
1113,neutral
1114,surprise
1115,neutral
1116,non-neutral
1117,non-neutral
1118,neutral
1119,neutral
1120,neutral
1121,non-neutral
1122,surprise
1123,neutral
1124,neutral
1125,joy
1126,neutral
1127,joy
1128,joy
1129,neutral
1130,neutral
1131,neutral
1132,neutral
1133,neutral
1134,neutral
1135,joy
1136,neutral
1137,non-neutral
1138,neutral
1139,neutral
1140,neutral
1141,joy
1142,joy
1143,neutral
1144,neutral
1145,neutral
1146,neutral
1147,neutral
1148,non-neutral
1149,surprise
1150,surprise
1151,neutral
1152,surprise
1153,neutral
1154,neutral
1155,neutral
1156,neutral
1157,neutral
1158,joy
1159,neutral
1160,neutral
1161,neutral
1162,non-neutral
1163,neutral
1164,neutral
1165,non-neutral
1166,non-neutral
1167,neutral
1168,neutral
1169,neutral
1170,neutral
1171,neutral
1172,neutral
1173,neutral
1174,joy
1175,neutral
1176,non-neutral
1177,neutral
1178,joy
1179,neutral
1180,neutral
1181,surprise
1182,neutral
1183,neutral
1184,neutral
1185,neutral
1186,neutral
1187,neutral
1188,surprise
1189,surprise
1190,neutral
1191,neutral
1192,neutral
1193,surprise
1194,joy
1195,neutral
1196,non-neutral
1197,neutral
1198,neutral
1199,neutral
1200,neutral
1201,neutral
1202,joy
1203,neutral
1204,neutral
1205,neutral
1206,surprise
1207,neutral
1208,neutral
1209,joy
1210,non-neutral
1211,neutral
1212,neutral
1213,surprise
1214,joy
1215,neutral
1216,neutral
1217,neutral
1218,neutral
1219,neutral
1220,neutral
1221,neutral
1222,surprise
1223,non-neutral
1224,neutral
1225,neutral
1226,neutral
1227,joy
1228,neutral
1229,neutral
1230,neutral
1231,neutral
1232,neutral
1233,non-neutral
1234,neutral
1235,non-neutral
1236,neutral
1237,neutral
1238,neutral
1239,neutral
1240,joy
1241,neutral
1242,non-neutral
1243,neutral
1244,neutral
1245,non-neutral
1246,neutral
1247,neutral
1248,neutral
1249,neutral
1250,neutral
1251,neutral
1252,neutral
1253,neutral
1254,neutral
1255,surprise
1256,surprise
1257,neutral
1258,neutral
1259,neutral
1260,neutral
1261,neutral
1262,neutral
1263,neutral
1264,neutral
1265,surprise
1266,neutral
1267,joy
1268,neutral
1269,surprise
1270,neutral
1271,neutral
1272,neutral
1273,neutral
1274,neutral
1275,neutral
1276,neutral
1277,neutral
1278,neutral
1279,surprise
1280,neutral
1281,neutral
1282,joy
1283,surprise
1284,neutral
1285,non-neutral
1286,neutral
1287,neutral
1288,neutral
1289,non-neutral
1290,non-neutral
1291,non-neutral
1292,neutral
1293,neutral
1294,surprise
1295,surprise
1296,surprise
1297,non-neutral
1298,neutral
1299,neutral
1300,neutral
1301,neutral
1302,neutral
1303,joy
1304,surprise
1305,joy
1306,neutral
1307,neutral
1308,neutral
1309,non-neutral
1310,neutral
1311,neutral
1312,non-neutral
1313,neutral
1314,neutral
1315,joy
1316,surprise
1317,neutral
1318,neutral
1319,neutral
1320,non-neutral
1321,neutral
1322,neutral
1323,neutral
1324,neutral
1325,non-neutral
1326,surprise
1327,neutral
1328,neutral
1329,neutral
1330,non-neutral
1331,neutral
1332,neutral
1333,neutral
1334,neutral
1335,non-neutral
1336,neutral
1337,neutral
1338,neutral
1339,non-neutral
1340,neutral
1341,neutral
1342,neutral
1343,surprise
1344,joy
1345,neutral
1346,surprise
1347,neutral
1348,neutral
1349,neutral
1350,neutral
1351,neutral
1352,neutral
1353,neutral
1354,non-neutral
1355,neutral
1356,neutral
1357,neutral
1358,neutral
1359,neutral
1360,neutral
1361,surprise
1362,joy
1363,neutral
1364,non-neutral
1365,neutral
1366,neutral
1367,neutral
1368,neutral
1369,non-neutral
1370,neutral
1371,neutral
1372,neutral
1373,neutral
1374,neutral
1375,neutral
1376,neutral
1377,neutral
1378,neutral
1379,neutral
1380,non-neutral
1381,non-neutral
1382,neutral
1383,surprise
1384,non-neutral
1385,neutral
1386,neutral
1387,neutral
1388,neutral
1389,neutral
1390,neutral
1391,surprise
1392,neutral
1393,neutral
1394,neutral
1395,neutral
1396,neutral
1397,joy
1398,surprise
1399,neutral
1400,neutral
1401,neutral
1402,surprise
1403,neutral
1404,surprise
1405,neutral
1406,joy
1407,neutral
1408,neutral
1409,surprise
1410,neutral
1411,neutral
1412,joy
1413,surprise
1414,surprise
1415,neutral
1416,neutral
1417,neutral
1418,joy
1419,surprise
1420,neutral
1421,surprise
1422,neutral
1423,neutral
1424,neutral
1425,neutral
1426,surprise
1427,neutral
1428,neutral
1429,joy
1430,neutral
1431,neutral
1432,joy
1433,neutral
1434,neutral
1435,neutral
1436,neutral
1437,neutral
1438,surprise
1439,joy
1440,neutral
1441,neutral
1442,neutral
1443,neutral
1444,neutral
1445,neutral
1446,neutral
1447,neutral
1448,surprise
1449,neutral
1450,neutral
1451,neutral
1452,neutral
1453,neutral
1454,neutral
1455,neutral
1456,neutral
1457,neutral
1458,neutral
1459,neutral
1460,surprise
1461,neutral
1462,non-neutral
1463,neutral
1464,neutral
1465,neutral
1466,neutral
1467,surprise
1468,neutral
1469,non-neutral
1470,neutral
1471,joy
1472,joy
1473,joy
1474,neutral
1475,surprise
1476,surprise
1477,neutral
1478,neutral
1479,non-neutral
1480,neutral
1481,neutral
1482,neutral
1483,non-neutral
1484,non-neutral
1485,neutral
1486,neutral
1487,neutral
1488,neutral
1489,surprise
1490,non-neutral
1491,non-neutral
1492,neutral
1493,non-neutral
1494,neutral
1495,neutral
1496,surprise
1497,joy
1498,neutral
1499,neutral
1500,neutral
1501,neutral
1502,neutral
1503,neutral
1504,joy
1505,neutral
1506,non-neutral
1507,non-neutral
1508,neutral
1509,neutral
1510,surprise
1511,surprise
1512,neutral
1513,neutral
1514,non-neutral
1515,neutral
1516,neutral
1517,neutral
1518,neutral
1519,neutral
1520,neutral
1521,neutral
1522,non-neutral
1523,joy
1524,neutral
1525,non-neutral
1526,neutral
1527,neutral
1528,neutral
1529,surprise
1530,neutral
1531,neutral
1532,joy
1533,surprise
1534,surprise
1535,neutral
1536,neutral
1537,joy
1538,joy
1539,neutral
1540,neutral
1541,neutral
1542,neutral
1543,neutral
1544,neutral
1545,surprise
1546,neutral
1547,non-neutral
1548,neutral
1549,neutral
1550,neutral
1551,non-neutral
1552,non-neutral
1553,neutral
1554,neutral
1555,surprise
1556,surprise
1557,neutral
1558,neutral
1559,neutral
1560,neutral
1561,non-neutral
1562,joy
1563,neutral
1564,neutral
1565,neutral
1566,neutral
1567,neutral
1568,neutral
1569,neutral
1570,neutral
1571,non-neutral
1572,neutral
1573,neutral
1574,non-neutral
1575,surprise
1576,neutral
1577,neutral
1578,neutral
1579,non-neutral
1580,neutral
1581,neutral
1582,neutral
1583,surprise
1584,joy
1585,neutral
1586,joy
1587,joy
1588,neutral
1589,non-neutral
1590,neutral
1591,neutral
1592,neutral
1593,neutral
1594,non-neutral
1595,neutral
1596,neutral
1597,neutral
1598,neutral
1599,neutral
1600,neutral
1601,neutral
1602,neutral
1603,neutral
1604,joy
1605,joy
1606,surprise
1607,surprise
1608,neutral
1609,neutral
1610,neutral
1611,surprise
1612,neutral
1613,non-neutral
1614,non-neutral
1615,non-neutral
1616,neutral
1617,neutral
1618,neutral
1619,neutral
1620,neutral
1621,neutral
1622,joy
